Subject	Predicate	Object
rlmL	is homologous to	rlmL(Salmonella)
rlmM	is homologous to	rlmM(Salmonella)
rlmN	is homologous to	rlmN(Salmonella)
rluA	is homologous to	rluA(Salmonella)
rluB	is homologous to	rluB(Salmonella)
rluC	is homologous to	rluC(Salmonella)
rluD	is homologous to	rluD(Salmonella)
rluF	is homologous to	rluF(Salmonella)
rmf	is homologous to	rmf(Salmonella)
rfbA	is homologous to	rfbA(Salmonella)
rmuC	is homologous to	rmuC(Salmonella)
rna	is homologous to	rna(Salmonella)
rnb	is homologous to	rnb(Salmonella)
rnd	is homologous to	rnd(Salmonella)
rne	is homologous to	rne(Salmonella)
rnhB	is homologous to	rnhB(Salmonella)
rnk	is homologous to	rnk(Salmonella)
rnpA	is homologous to	rnpA(Salmonella)
rnt	is homologous to	rnt(Salmonella)
rob	is homologous to	rob(Salmonella)
rof	is homologous to	rof(Salmonella)
rpiA	is homologous to	rpiA(Salmonella)
rplA	is homologous to	rplA(Salmonella)
rplB	is homologous to	rplB(Salmonella)
rplC	is homologous to	rplC(Salmonella)
rplD	is homologous to	rplD(Salmonella)
rplE	is homologous to	rplE(Salmonella)
rplF	is homologous to	rplF(Salmonella)
rplI	is homologous to	rplI(Salmonella)
rplJ	is homologous to	rplJ(Salmonella)
rplK	is homologous to	rplK(Salmonella)
rplL	is homologous to	rplL(Salmonella)
rplM	is homologous to	rplM(Salmonella)
rplN	is homologous to	rplN(Salmonella)
rplO	is homologous to	rplO(Salmonella)
rplP	is homologous to	rplP(Salmonella)
rplQ	is homologous to	rplQ(Salmonella)
rplR	is homologous to	rplR(Salmonella)
rplS	is homologous to	rplS(Salmonella)
rplT	is homologous to	rplT(Salmonella)
rplU	is homologous to	rplU(Salmonella)
rplV	is homologous to	rplV(Salmonella)
rplX	is homologous to	rplX(Salmonella)
rpmA	is homologous to	rpmA(Salmonella)
rpmB	is homologous to	rpmB(Salmonella)
rpmE	is homologous to	rpmE(Salmonella)
rpmF	is homologous to	rpmF(Salmonella)
rpmG	is homologous to	rpmG(Salmonella)
rpmH	is homologous to	rpmH(Salmonella)
rpmI	is homologous to	rpmI(Salmonella)
rpmJ	is homologous to	rpmJ(Salmonella)
ykgO	is homologous to	ykgO(Salmonella)
rpoA	is homologous to	rpoA(Salmonella)
rpoB	is homologous to	rpoB(Salmonella)
rpoC	is homologous to	rpoC(Salmonella)
rpoD	is homologous to	rpoD(Salmonella)
rpoE	is homologous to	rpoE(Salmonella)
rpoH	is homologous to	rpoH(Salmonella)
rpoN	is homologous to	rpoN(Salmonella)
rpoS	is homologous to	rpoS(Salmonella)
rpoZ	is homologous to	rpoZ(Salmonella)
rpsA	is homologous to	rpsA(Salmonella)
rpsB	is homologous to	rpsB(Salmonella)
rpsC	is homologous to	rpsC(Salmonella)
rpsE	is homologous to	rpsE(Salmonella)
rpsF	is homologous to	rpsF(Salmonella)
rpsH	is homologous to	rpsH(Salmonella)
rpsI	is homologous to	rpsI(Salmonella)
rpsJ	is homologous to	rpsJ(Salmonella)
rpsK	is homologous to	rpsK(Salmonella)
rpsL	is homologous to	rpsL(Salmonella)
rpsM	is homologous to	rpsM(Salmonella)
rpsN	is homologous to	rpsN(Salmonella)
rpsO	is homologous to	rpsO(Salmonella)
rpsQ	is homologous to	rpsQ(Salmonella)
rpsR	is homologous to	rpsR(Salmonella)
rpsS	is homologous to	rpsS(Salmonella)
rpsT	is homologous to	rpsT(Salmonella)
rpsU	is homologous to	rpsU(Salmonella)
rraA	is homologous to	rraA(Salmonella)
rraB	is homologous to	rraB(Salmonella)
rlmA	is homologous to	rlmA(Salmonella)
rsd	is homologous to	rsd(Salmonella)
rseB	is homologous to	rseB(Salmonella)
rseP	is homologous to	rseP(Salmonella)
rsmB	is homologous to	rsmB(Salmonella)
rsmC	is homologous to	rsmC(Salmonella)
rsmH	is homologous to	rsmH(Salmonella)
rsmJ	is homologous to	rsmJ(Salmonella)
rspA	is homologous to	rspA(Salmonella)
rstA	is homologous to	rstA(Salmonella)
rstB	is homologous to	rstB(Salmonella)
rsuA	is homologous to	rsuA(Salmonella)
rsxB	is homologous to	rsxB(Salmonella)
rsxD	is homologous to	rsxD(Salmonella)
rsxE	is homologous to	rsxE(Salmonella)
rtcA	is homologous to	rtcA(Salmonella)
rtcB	is homologous to	rtcB(Salmonella)
rtcR	is homologous to	rtcR(Salmonella)
pdeN	is homologous to	pdeN(Salmonella)
ruvB	is homologous to	ruvB(Salmonella)
ruvC	is homologous to	ruvC(Salmonella)
sanA	is homologous to	sanA(Salmonella)
sapA	is homologous to	sapA(Salmonella)
sapB	is homologous to	sapB(Salmonella)
sapC	is homologous to	sapC(Salmonella)
sapD	is homologous to	sapD(Salmonella)
sapF	is homologous to	sapF(Salmonella)
sbcB	is homologous to	sbcB(Salmonella)
sbcC	is homologous to	sbcC(Salmonella)
sbcD	is homologous to	sbcD(Salmonella)
sbmA	is homologous to	sbmA(Salmonella)
sbmC	is homologous to	sbmC(Salmonella)
sbp	is homologous to	sbp(Salmonella)
sdaA	is homologous to	sdaA(Salmonella)
sdaB	is homologous to	sdaB(Salmonella)
sdaC	is homologous to	sdaC(Salmonella)
sdhA	is homologous to	sdhA(Salmonella)
sdhB	is homologous to	sdhB(Salmonella)
sdhC	is homologous to	sdhC(Salmonella)
sdhD	is homologous to	sdhD(Salmonella)
secA	is homologous to	secA(Salmonella)
secD	is homologous to	secD(Salmonella)
secE	is homologous to	secE(Salmonella)
secF	is homologous to	secF(Salmonella)
secG	is homologous to	secG(Salmonella)
secY	is homologous to	secY(Salmonella)
selB	is homologous to	selB(Salmonella)
selD	is homologous to	selD(Salmonella)
selO	is homologous to	selO(Salmonella)
selU	is homologous to	selU(Salmonella)
serA	is homologous to	serA(Salmonella)
serB	is homologous to	serB(Salmonella)
serC	is homologous to	serC(Salmonella)
serS	is homologous to	serS(Salmonella)
setB	is homologous to	setB(Salmonella)
sfsA	is homologous to	sfsA(Salmonella)
ulaA	is homologous to	ulaA(Salmonella)
sgbH	is homologous to	sgbH(Salmonella)
sgbU	is homologous to	sgbU(Salmonella)
sgrR	is homologous to	sgrR(Salmonella)
tusA	is homologous to	tusA(Salmonella)
ychA	is homologous to	ychA(Salmonella)
sixA	is homologous to	sixA(Salmonella)
slmA	is homologous to	slmA(Salmonella)
fkpB	is homologous to	fkpB(Salmonella)
slt	is homologous to	slt(Salmonella)
slyA	is homologous to	slyA(Salmonella)
slyB	is homologous to	slyB(Salmonella)
slyD	is homologous to	slyD(Salmonella)
slyX	is homologous to	slyX(Salmonella)
ytjB	is homologous to	ytjB(Salmonella)
smpB	is homologous to	smpB(Salmonella)
cmoM	is homologous to	cmoM(Salmonella)
sodA	is homologous to	sodA(Salmonella)
sodB	is homologous to	sodB(Salmonella)
sodC	is homologous to	sodC(Salmonella)
sohB	is homologous to	sohB(Salmonella)
solA	is homologous to	solA(Salmonella)
soxR	is homologous to	soxR(Salmonella)
speA	is homologous to	speA(Salmonella)
speB	is homologous to	speB(Salmonella)
speC	is homologous to	speC(Salmonella)
speD	is homologous to	speD(Salmonella)
speE	is homologous to	speE(Salmonella)
speF	is homologous to	speF(Salmonella)
speG	is homologous to	speG(Salmonella)
spoT	is homologous to	spoT(Salmonella)
trmH	is homologous to	trmH(Salmonella)
sppA	is homologous to	sppA(Salmonella)
mepS	is homologous to	mepS(Salmonella)
yggI	is homologous to	yggI(Salmonella)
spy	is homologous to	spy(Salmonella)
sra	is homologous to	sra(Salmonella)
srlA	is homologous to	srlA(Salmonella)
srlD	is homologous to	srlD(Salmonella)
srlE	is homologous to	srlE(Salmonella)
srlR	is homologous to	srlR(Salmonella)
srmB	is homologous to	srmB(Salmonella)
sseA	is homologous to	sseA(Salmonella)
sseB	is homologous to	sseB(Salmonella)
sspA	is homologous to	sspA(Salmonella)
sspB	is homologous to	sspB(Salmonella)
sstT	is homologous to	sstT(Salmonella)
stpA	is homologous to	stpA(Salmonella)
sucA	is homologous to	sucA(Salmonella)
sucB	is homologous to	sucB(Salmonella)
sucC	is homologous to	sucC(Salmonella)
sucD	is homologous to	sucD(Salmonella)
sufA	is homologous to	sufA(Salmonella)
sufB	is homologous to	sufB(Salmonella)
sufC	is homologous to	sufC(Salmonella)
sufD	is homologous to	sufD(Salmonella)
sufE	is homologous to	sufE(Salmonella)
sufS	is homologous to	sufS(Salmonella)
suhB	is homologous to	suhB(Salmonella)
sulA	is homologous to	sulA(Salmonella)
surA	is homologous to	surA(Salmonella)
umpG	is homologous to	umpG(Salmonella)
syd	is homologous to	syd(Salmonella)
symE	is homologous to	symE(Salmonella)
tadA	is homologous to	tadA(Salmonella)
talA	is homologous to	talA(Salmonella)
talB	is homologous to	talB(Salmonella)
tas	is homologous to	tas(Salmonella)
tatB	is homologous to	tatB(Salmonella)
tatC	is homologous to	tatC(Salmonella)
tatD	is homologous to	tatD(Salmonella)
tatE	is homologous to	tatE(Salmonella)
tdcA	is homologous to	tdcA(Salmonella)
tdcB	is homologous to	tdcB(Salmonella)
tdcC	is homologous to	tdcC(Salmonella)
tdcD	is homologous to	tdcD(Salmonella)
tdcE	is homologous to	tdcE(Salmonella)
tdcG	is homologous to	tdcG(Salmonella)
tdh	is homologous to	tdh(Salmonella)
tdk	is homologous to	tdk(Salmonella)
tehA	is homologous to	tehA(Salmonella)
tesB	is homologous to	tesB(Salmonella)
tgt	is homologous to	tgt(Salmonella)
thiC	is homologous to	thiC(Salmonella)
thiD	is homologous to	thiD(Salmonella)
thiF	is homologous to	thiF(Salmonella)
thiG	is homologous to	thiG(Salmonella)
thiH	is homologous to	thiH(Salmonella)
thiI	is homologous to	thiI(Salmonella)
thiK	is homologous to	thiK(Salmonella)
thiL	is homologous to	thiL(Salmonella)
thiP	is homologous to	thiP(Salmonella)
thrA	is homologous to	thrA(Salmonella)
thrB	is homologous to	thrB(Salmonella)
thrS	is homologous to	thrS(Salmonella)
thyA	is homologous to	thyA(Salmonella)
tig	is homologous to	tig(Salmonella)
tilS	is homologous to	tilS(Salmonella)
tktA	is homologous to	tktA(Salmonella)
tktB	is homologous to	tktB(Salmonella)
tldD	is homologous to	tldD(Salmonella)
tmcA	is homologous to	tmcA(Salmonella)
tmk	is homologous to	tmk(Salmonella)
tolA	is homologous to	tolA(Salmonella)
tolB	is homologous to	tolB(Salmonella)
tolQ	is homologous to	tolQ(Salmonella)
tolR	is homologous to	tolR(Salmonella)
tonB	is homologous to	tonB(Salmonella)
topA	is homologous to	topA(Salmonella)
topB	is homologous to	topB(Salmonella)
torA	is homologous to	torA(Salmonella)
torR	is homologous to	torR(Salmonella)
torS	is homologous to	torS(Salmonella)
tpiA	is homologous to	tpiA(Salmonella)
tpx	is homologous to	tpx(Salmonella)
treA	is homologous to	treA(Salmonella)
treC	is homologous to	treC(Salmonella)
treF	is homologous to	treF(Salmonella)
treR	is homologous to	treR(Salmonella)
trg	is homologous to	trg(Salmonella)
trhO	is homologous to	trhO(Salmonella)
trkA	is homologous to	trkA(Salmonella)
trkH	is homologous to	trkH(Salmonella)
trmA	is homologous to	trmA(Salmonella)
trmB	is homologous to	trmB(Salmonella)
trmD	is homologous to	trmD(Salmonella)
trpB	is homologous to	trpB(Salmonella)
trpC	is homologous to	trpC(Salmonella)
trpD	is homologous to	trpD(Salmonella)
rnm	is homologous to	rnm(Salmonella)
trpR	is homologous to	trpR(Salmonella)
trpS	is homologous to	trpS(Salmonella)
truB	is homologous to	truB(Salmonella)
truC	is homologous to	truC(Salmonella)
truD	is homologous to	truD(Salmonella)
trxA	is homologous to	trxA(Salmonella)
trxB	is homologous to	trxB(Salmonella)
trxC	is homologous to	trxC(Salmonella)
tsaB	is homologous to	tsaB(Salmonella)
tsaC	is homologous to	tsaC(Salmonella)
tsaD	is homologous to	tsaD(Salmonella)
tsgA	is homologous to	tsgA(Salmonella)
tsr	is homologous to	tsr(Salmonella)
ttcA	is homologous to	ttcA(Salmonella)
tufA	is homologous to	tufA(Salmonella)
tusB	is homologous to	tusB(Salmonella)
tusD	is homologous to	tusD(Salmonella)
tusE	is homologous to	tusE(Salmonella)
tyrA	is homologous to	tyrA(Salmonella)
tyrB	is homologous to	tyrB(Salmonella)
tyrP	is homologous to	tyrP(Salmonella)
tyrR	is homologous to	tyrR(Salmonella)
tyrS	is homologous to	tyrS(Salmonella)
ubiA	is homologous to	ubiA(Salmonella)
ubiC	is homologous to	ubiC(Salmonella)
ubiD	is homologous to	ubiD(Salmonella)
ubiE	is homologous to	ubiE(Salmonella)
ubiF	is homologous to	ubiF(Salmonella)
ubiG	is homologous to	ubiG(Salmonella)
ubiX	is homologous to	ubiX(Salmonella)
ucpA	is homologous to	ucpA(Salmonella)
ugd	is homologous to	ugd(Salmonella)
sthA	is homologous to	sthA(Salmonella)
udk	is homologous to	udk(Salmonella)
udp	is homologous to	udp(Salmonella)
ugpA	is homologous to	ugpA(Salmonella)
ugpB	is homologous to	ugpB(Salmonella)
ugpC	is homologous to	ugpC(Salmonella)
uhpB	is homologous to	uhpB(Salmonella)
uhpC	is homologous to	uhpC(Salmonella)
uhpT	is homologous to	uhpT(Salmonella)
ulaB	is homologous to	ulaB(Salmonella)
ulaC	is homologous to	ulaC(Salmonella)
ulaD	is homologous to	ulaD(Salmonella)
ulaE	is homologous to	ulaE(Salmonella)
ulaF	is homologous to	ulaF(Salmonella)
ulaG	is homologous to	ulaG(Salmonella)
ulaR	is homologous to	ulaR(Salmonella)
umuC	is homologous to	umuC(Salmonella)
ung	is homologous to	ung(Salmonella)
upp	is homologous to	upp(Salmonella)
ispU	is homologous to	ispU(Salmonella)
uraA	is homologous to	uraA(Salmonella)
usg	is homologous to	usg(Salmonella)
ushA	is homologous to	ushA(Salmonella)
uspA	is homologous to	uspA(Salmonella)
uspB	is homologous to	uspB(Salmonella)
uspC	is homologous to	uspC(Salmonella)
uspE	is homologous to	uspE(Salmonella)
uspF	is homologous to	uspF(Salmonella)
uspG	is homologous to	uspG(Salmonella)
uup	is homologous to	uup(Salmonella)
uvrA	is homologous to	uvrA(Salmonella)
uvrB	is homologous to	uvrB(Salmonella)
uvrC	is homologous to	uvrC(Salmonella)
uvrD	is homologous to	uvrD(Salmonella)
uxuR	is homologous to	uxuR(Salmonella)
rnr	is homologous to	rnr(Salmonella)
mlaA	is homologous to	mlaA(Salmonella)
valS	is homologous to	valS(Salmonella)
ubiI	is homologous to	ubiI(Salmonella)
wcaA	is homologous to	wcaA(Salmonella)
wcaC	is homologous to	wcaC(Salmonella)
wcaF	is homologous to	wcaF(Salmonella)
fcl	is homologous to	fcl(Salmonella)
wcaI	is homologous to	wcaI(Salmonella)
wcaJ	is homologous to	wcaJ(Salmonella)
wcaK	is homologous to	wcaK(Salmonella)
wcaM	is homologous to	wcaM(Salmonella)
rfe	is homologous to	rfe(Salmonella)
wecB	is homologous to	wecB(Salmonella)
wecE	is homologous to	wecE(Salmonella)
wza	is homologous to	wza(Salmonella)
wzc	is homologous to	wzc(Salmonella)
wzxC	is homologous to	wzxC(Salmonella)
wzxE	is homologous to	wzxE(Salmonella)
wzzB	is homologous to	wzzB(Salmonella)
wzzE	is homologous to	wzzE(Salmonella)
xapA	is homologous to	xapA(Salmonella)
xapB	is homologous to	xapB(Salmonella)
xapR	is homologous to	xapR(Salmonella)
xerC	is homologous to	xerC(Salmonella)
xerD	is homologous to	xerD(Salmonella)
ygdG	is homologous to	ygdG(Salmonella)
xseA	is homologous to	xseA(Salmonella)
xthA	is homologous to	xthA(Salmonella)
xylA	is homologous to	xylA(Salmonella)
xylB	is homologous to	xylB(Salmonella)
xylR	is homologous to	xylR(Salmonella)
yaaA	is homologous to	yaaA(Salmonella)
satP	is homologous to	satP(Salmonella)
yaaI	is homologous to	yaaI(Salmonella)
yaaJ	is homologous to	yaaJ(Salmonella)
yaaU	is homologous to	yaaU(Salmonella)
yaaY	is homologous to	yaaY(Salmonella)
yabI	is homologous to	yabI(Salmonella)
yacC	is homologous to	yacC(Salmonella)
yacL	is homologous to	yacL(Salmonella)
can	is homologous to	can(Salmonella)
yadG	is homologous to	yadG(Salmonella)
yadH	is homologous to	yadH(Salmonella)
yadI	is homologous to	yadI(Salmonella)
yadS	is homologous to	yadS(Salmonella)
trmO	is homologous to	trmO(Salmonella)
yaeH	is homologous to	yaeH(Salmonella)
arfB	is homologous to	arfB(Salmonella)
yaeQ	is homologous to	yaeQ(Salmonella)
yaeR	is homologous to	yaeR(Salmonella)
yafC	is homologous to	yafC(Salmonella)
yafD	is homologous to	yafD(Salmonella)
yafJ	is homologous to	yafJ(Salmonella)
yafS	is homologous to	yafS(Salmonella)
yafV	is homologous to	yafV(Salmonella)
yahN	is homologous to	yahN(Salmonella)
yaiA	is homologous to	yaiA(Salmonella)
dgcC	is homologous to	dgcC(Salmonella)
yaiI	is homologous to	yaiI(Salmonella)
yaiW	is homologous to	yaiW(Salmonella)
yaiY	is homologous to	yaiY(Salmonella)
yaiZ	is homologous to	yaiZ(Salmonella)
yajC	is homologous to	yajC(Salmonella)
yajD	is homologous to	yajD(Salmonella)
mak	is homologous to	mak(Salmonella)
yajO	is homologous to	yajO(Salmonella)
yajR	is homologous to	yajR(Salmonella)
ybaB	is homologous to	ybaB(Salmonella)
tomB	is homologous to	tomB(Salmonella)
ybaK	is homologous to	ybaK(Salmonella)
ybaL	is homologous to	ybaL(Salmonella)
ybaM	is homologous to	ybaM(Salmonella)
ybaN	is homologous to	ybaN(Salmonella)
decR	is homologous to	decR(Salmonella)
ybaV	is homologous to	ybaV(Salmonella)
fadM	is homologous to	fadM(Salmonella)
ybaY	is homologous to	ybaY(Salmonella)
ybaZ	is homologous to	ybaZ(Salmonella)
ybbA	is homologous to	ybbA(Salmonella)
qmcA	is homologous to	qmcA(Salmonella)
fetA	is homologous to	fetA(Salmonella)
fetB	is homologous to	fetB(Salmonella)
cnoX	is homologous to	cnoX(Salmonella)
ybbO	is homologous to	ybbO(Salmonella)
ybbP	is homologous to	ybbP(Salmonella)
ybbY	is homologous to	ybbY(Salmonella)
ybcI	is homologous to	ybcI(Salmonella)
ybcJ	is homologous to	ybcJ(Salmonella)
ybdG	is homologous to	ybdG(Salmonella)
hcxA	is homologous to	hcxA(Salmonella)
ybdJ	is homologous to	ybdJ(Salmonella)
ybdK	is homologous to	ybdK(Salmonella)
ybdL	is homologous to	ybdL(Salmonella)
ybdN	is homologous to	ybdN(Salmonella)
ybdO	is homologous to	ybdO(Salmonella)
ybdR	is homologous to	ybdR(Salmonella)
ybeD	is homologous to	ybeD(Salmonella)
ybeF	is homologous to	ybeF(Salmonella)
ybeL	is homologous to	ybeL(Salmonella)
ybeU	is homologous to	ybeU(Salmonella)
ybfA	is homologous to	ybfA(Salmonella)
ybfE	is homologous to	ybfE(Salmonella)
ybfF	is homologous to	ybfF(Salmonella)
ybgC	is homologous to	ybgC(Salmonella)
ybgE	is homologous to	ybgE(Salmonella)
cpoB	is homologous to	cpoB(Salmonella)
ybgI	is homologous to	ybgI(Salmonella)
pxpB	is homologous to	pxpB(Salmonella)
pxpC	is homologous to	pxpC(Salmonella)
ybgS	is homologous to	ybgS(Salmonella)
cydX	is homologous to	cydX(Salmonella)
ybhA	is homologous to	ybhA(Salmonella)
ybhB	is homologous to	ybhB(Salmonella)
ybhF	is homologous to	ybhF(Salmonella)
ybhK	is homologous to	ybhK(Salmonella)
ybhL	is homologous to	ybhL(Salmonella)
ybhR	is homologous to	ybhR(Salmonella)
ybiB	is homologous to	ybiB(Salmonella)
ybiI	is homologous to	ybiI(Salmonella)
ybiJ	is homologous to	ybiJ(Salmonella)
ybiO	is homologous to	ybiO(Salmonella)
opgE	is homologous to	opgE(Salmonella)
ybiR	is homologous to	ybiR(Salmonella)
ldtB	is homologous to	ldtB(Salmonella)
ybiT	is homologous to	ybiT(Salmonella)
ybiU	is homologous to	ybiU(Salmonella)
ybjC	is homologous to	ybjC(Salmonella)
ybjD	is homologous to	ybjD(Salmonella)
lysO	is homologous to	lysO(Salmonella)
ybjG	is homologous to	ybjG(Salmonella)
ybjM	is homologous to	ybjM(Salmonella)
ybjN	is homologous to	ybjN(Salmonella)
ybjP	is homologous to	ybjP(Salmonella)
amiD	is homologous to	amiD(Salmonella)
ybjT	is homologous to	ybjT(Salmonella)
macA	is homologous to	macA(Salmonella)
ycaD	is homologous to	ycaD(Salmonella)
ycaI	is homologous to	ycaI(Salmonella)
rarA	is homologous to	rarA(Salmonella)
ycaL	is homologous to	ycaL(Salmonella)
ycaM	is homologous to	ycaM(Salmonella)
ycaO	is homologous to	ycaO(Salmonella)
ycaP	is homologous to	ycaP(Salmonella)
ycaQ	is homologous to	ycaQ(Salmonella)
ycaR	is homologous to	ycaR(Salmonella)
ldtD	is homologous to	ldtD(Salmonella)
mepK	is homologous to	mepK(Salmonella)
gloC	is homologous to	gloC(Salmonella)
yccA	is homologous to	yccA(Salmonella)
yccF	is homologous to	yccF(Salmonella)
yccJ	is homologous to	yccJ(Salmonella)
sxy	is homologous to	sxy(Salmonella)
yccS	is homologous to	yccS(Salmonella)
yccT	is homologous to	yccT(Salmonella)
yccX	is homologous to	yccX(Salmonella)
rutR	is homologous to	rutR(Salmonella)
ycdX	is homologous to	ycdX(Salmonella)
ycdY	is homologous to	ycdY(Salmonella)
ycdZ	is homologous to	ycdZ(Salmonella)
yceB	is homologous to	yceB(Salmonella)
yceD	is homologous to	yceD(Salmonella)
yceF	is homologous to	yceF(Salmonella)
mltG	is homologous to	mltG(Salmonella)
yceH	is homologous to	yceH(Salmonella)
yceI	is homologous to	yceI(Salmonella)
yceK	is homologous to	yceK(Salmonella)
bssS	is homologous to	bssS(Salmonella)
roxA	is homologous to	roxA(Salmonella)
ycfH	is homologous to	ycfH(Salmonella)
ycfJ	is homologous to	ycfJ(Salmonella)
comR	is homologous to	comR(Salmonella)
bhsA	is homologous to	bhsA(Salmonella)
ldtC	is homologous to	ldtC(Salmonella)
lolC	is homologous to	lolC(Salmonella)
lolE	is homologous to	lolE(Salmonella)
ycgB	is homologous to	ycgB(Salmonella)
ycgM	is homologous to	ycgM(Salmonella)
ycgN	is homologous to	ycgN(Salmonella)
ldcA	is homologous to	ldcA(Salmonella)
ycgR	is homologous to	ycgR(Salmonella)
ychE	is homologous to	ychE(Salmonella)
ychF	is homologous to	ychF(Salmonella)
ychH	is homologous to	ychH(Salmonella)
ychJ	is homologous to	ychJ(Salmonella)
dauA	is homologous to	dauA(Salmonella)
ychN	is homologous to	ychN(Salmonella)
ychO	is homologous to	ychO(Salmonella)
yciA	is homologous to	yciA(Salmonella)
yciB	is homologous to	yciB(Salmonella)
yciC	is homologous to	yciC(Salmonella)
yciE	is homologous to	yciE(Salmonella)
yciF	is homologous to	yciF(Salmonella)
yciI	is homologous to	yciI(Salmonella)
yciK	is homologous to	yciK(Salmonella)
lapB	is homologous to	lapB(Salmonella)
yciN	is homologous to	yciN(Salmonella)
yciO	is homologous to	yciO(Salmonella)
pdeR	is homologous to	pdeR(Salmonella)
yciT	is homologous to	yciT(Salmonella)
yciU	is homologous to	yciU(Salmonella)
ycjG	is homologous to	ycjG(Salmonella)
mpaA	is homologous to	mpaA(Salmonella)
ycjX	is homologous to	ycjX(Salmonella)
smrA	is homologous to	smrA(Salmonella)
ydbH	is homologous to	ydbH(Salmonella)
ydcF	is homologous to	ydcF(Salmonella)
ydcI	is homologous to	ydcI(Salmonella)
sutR	is homologous to	sutR(Salmonella)
rlhA	is homologous to	rlhA(Salmonella)
ydcR	is homologous to	ydcR(Salmonella)
ydcY	is homologous to	ydcY(Salmonella)
ydcZ	is homologous to	ydcZ(Salmonella)
yddE	is homologous to	yddE(Salmonella)
yddG	is homologous to	yddG(Salmonella)
ydeA	is homologous to	ydeA(Salmonella)
ydeE	is homologous to	ydeE(Salmonella)
ydeI	is homologous to	ydeI(Salmonella)
ydfG	is homologous to	ydfG(Salmonella)
rspR	is homologous to	rspR(Salmonella)
ydfI	is homologous to	ydfI(Salmonella)
ydfZ	is homologous to	ydfZ(Salmonella)
ydgA	is homologous to	ydgA(Salmonella)
ydgH	is homologous to	ydgH(Salmonella)
ydgI	is homologous to	ydgI(Salmonella)
ydgJ	is homologous to	ydgJ(Salmonella)
ydgK	is homologous to	ydgK(Salmonella)
cnu	is homologous to	cnu(Salmonella)
mliC	is homologous to	mliC(Salmonella)
punR	is homologous to	punR(Salmonella)
punC	is homologous to	punC(Salmonella)
grxD	is homologous to	grxD(Salmonella)
ydhF	is homologous to	ydhF(Salmonella)
ydhJ	is homologous to	ydhJ(Salmonella)
nemR	is homologous to	nemR(Salmonella)
mepH	is homologous to	mepH(Salmonella)
ydiB	is homologous to	ydiB(Salmonella)
fadK	is homologous to	fadK(Salmonella)
ydiJ	is homologous to	ydiJ(Salmonella)
ydiK	is homologous to	ydiK(Salmonella)
ydiL	is homologous to	ydiL(Salmonella)
ydiM	is homologous to	ydiM(Salmonella)
ydiN	is homologous to	ydiN(Salmonella)
ydiO	is homologous to	ydiO(Salmonella)
ydiP	is homologous to	ydiP(Salmonella)
ydiQ	is homologous to	ydiQ(Salmonella)
ydiR	is homologous to	ydiR(Salmonella)
ydiS	is homologous to	ydiS(Salmonella)
rflP	is homologous to	rflP(Salmonella)
ydiY	is homologous to	ydiY(Salmonella)
ydiZ	is homologous to	ydiZ(Salmonella)
ydjA	is homologous to	ydjA(Salmonella)
ydjM	is homologous to	ydjM(Salmonella)
tcyP	is homologous to	tcyP(Salmonella)
yeaD	is homologous to	yeaD(Salmonella)
yeaG	is homologous to	yeaG(Salmonella)
yeaH	is homologous to	yeaH(Salmonella)
dgcJ	is homologous to	dgcJ(Salmonella)
yeaK	is homologous to	yeaK(Salmonella)
yeaL	is homologous to	yeaL(Salmonella)
nimT	is homologous to	nimT(Salmonella)
yeaQ	is homologous to	yeaQ(Salmonella)
yeaR	is homologous to	yeaR(Salmonella)
mepM	is homologous to	mepM(Salmonella)
yebB	is homologous to	yebB(Salmonella)
yebC	is homologous to	yebC(Salmonella)
yebE	is homologous to	yebE(Salmonella)
yebF	is homologous to	yebF(Salmonella)
yebG	is homologous to	yebG(Salmonella)
yebK	is homologous to	yebK(Salmonella)
msrC	is homologous to	msrC(Salmonella)
letA	is homologous to	letA(Salmonella)
yebW	is homologous to	yebW(Salmonella)
yecA	is homologous to	yecA(Salmonella)
tcyN	is homologous to	tcyN(Salmonella)
yecD	is homologous to	yecD(Salmonella)
yecE	is homologous to	yecE(Salmonella)
yecF	is homologous to	yecF(Salmonella)
yecH	is homologous to	yecH(Salmonella)
yecM	is homologous to	yecM(Salmonella)
yecN	is homologous to	yecN(Salmonella)
yedA	is homologous to	yedA(Salmonella)
yedD	is homologous to	yedD(Salmonella)
yedE	is homologous to	yedE(Salmonella)
yedF	is homologous to	yedF(Salmonella)
yedI	is homologous to	yedI(Salmonella)
yedJ	is homologous to	yedJ(Salmonella)
plaP	is homologous to	plaP(Salmonella)
yeeN	is homologous to	yeeN(Salmonella)
tmaR	is homologous to	tmaR(Salmonella)
yeeY	is homologous to	yeeY(Salmonella)
yeeZ	is homologous to	yeeZ(Salmonella)
yegD	is homologous to	yegD(Salmonella)
dgcE	is homologous to	dgcE(Salmonella)
yegH	is homologous to	yegH(Salmonella)
trhP	is homologous to	trhP(Salmonella)
yegS	is homologous to	yegS(Salmonella)
yegT	is homologous to	yegT(Salmonella)
yegU	is homologous to	yegU(Salmonella)
yegV	is homologous to	yegV(Salmonella)
yehR	is homologous to	yehR(Salmonella)
yehS	is homologous to	yehS(Salmonella)
btsS	is homologous to	btsS(Salmonella)
yehX	is homologous to	yehX(Salmonella)
yehY	is homologous to	yehY(Salmonella)
yeiB	is homologous to	yeiB(Salmonella)
yeiE	is homologous to	yeiE(Salmonella)
yeiG	is homologous to	yeiG(Salmonella)
